Date,Open,High,Low,Close,Volume
20191127,123000.0,124000.0,123000.0,123500.0,697261.0
20191128,123500.0,125000.0,123000.0,124000.0,742295.0
20191129,123500.0,124500.0,120000.0,121000.0,1016506.0
20191202,121000.0,121500.0,118500.0,121500.0,862135.0
20191203,120000.0,121500.0,119000.0,121500.0,849994.0
20191204,120000.0,124000.0,120000.0,122000.0,1498918.0
20191205,121500.0,122500.0,117500.0,118000.0,1560647.0
20191206,118500.0,119500.0,118000.0,118500.0,1504634.0
20191209,119500.0,120500.0,119000.0,119500.0,902113.0
20191210,119500.0,120500.0,119000.0,120000.0,784383.0
20191211,120500.0,120500.0,119000.0,119000.0,1015977.0
20191212,119500.0,120500.0,119000.0,120000.0,5201616.0
20191213,121500.0,122500.0,119500.0,121000.0,1058172.0
20191216,120500.0,121000.0,119000.0,119000.0,1015046.0
20191217,119500.0,123000.0,119000.0,122000.0,1904603.0
20191218,122000.0,123500.0,120500.0,123000.0,1135407.0
20191219,122500.0,123500.0,122000.0,123500.0,905299.0
20191220,124000.0,124000.0,122500.0,124000.0,1001899.0
20191223,124000.0,125000.0,122000.0,122500.0,1462906.0
20191224,123000.0,123000.0,121500.0,122000.0,600726.0
20191226,122500.0,123000.0,121500.0,122500.0,552469.0
20191227,121000.0,121000.0,120000.0,120500.0,422565.0
20191230,120500.0,121500.0,120000.0,120500.0,467794.0
